timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,internet_traffic_index
23-06-2024,US-West,Storage,659.32,768.36,187.59,97.11,103.42,117.13,139.26
23-06-2024,Europe-North,Compute,355.03,628.55,303.81,98.72,87.47,122.4,126.51
23-06-2024,Europe-North,Compute,176.3,615.3,317.74,99.89,108.51,122.65,131.36
23-06-2024,India-South,Storage,311.05,587.91,255.22,96.91,90.87,119.45,133.03
23-06-2024,US-West,Storage,573.15,761.14,69.06,96.73,108.51,105.44,142.16
24-06-2024,US-East,Compute,695.34,918.25,250.15,99.68,94.08,100.14,122.4
24-06-2024,India-South,Compute,383.09,500.88,267.2,97.84,113.17,112.78,129.72
24-06-2024,Europe-North,Compute,487.22,483.53,271.18,99,93.25,102.58,128.13
24-06-2024,US-East,Compute,664.67,766.82,39.18,98.35,100.87,106.21,156.87
24-06-2024,India-South,Compute,725.38,396.73,329.59,98.12,108.99,128.98,125.82
24-06-2024,Europe-North,Storage,,740.96,379.34,98.62,112.92,119.23,142.7
24-06-2024,India-South,Storage,741.19,765.08,247.52,99.94,103.71,121.82,129.8
24-06-2024,US-East,Compute,371.86,969.6,260.67,97.07,90.32,120.03,127.24
24-06-2024,US-West,Storage,641.09,658.47,195.53,98.47,105.31,114.97,130.46
25-06-2024,US-East,Storage,454.03,556.4,242.63,98.15,103.97,105.13,135.39
25-06-2024,US-West,Compute,643.31,664.25,,99.53,107.31,109.82,127.51
25-06-2024,US-West,Compute,543.79,553.39,192.94,99.01,103.08,105.48,137.15
25-06-2024,Europe-North,Storage,789.13,674.03,337.63,99.29,96.17,116.6,120.87
25-06-2024,US-West,Compute,414.98,788.81,306.36,99.68,109.34,103.45,129.27
25-06-2024,India-South,Compute,359.33,713.77,276.11,98.84,110.81,101.54,129.1
25-06-2024,India-South,Compute,487.27,527.05,370.89,97.24,106.84,108.55,121.27
25-06-2024,Europe-North,Storage,,699.26,153.37,97.29,95.76,103.15,135.21
25-06-2024,US-East,Storage,456.97,882.72,218.55,96.86,104.31,113.99,144.34
25-06-2024,US-West,Compute,367.72,869.17,195.41,97.99,,118.92,142.47
25-06-2024,US-East,Storage,745.22,533.22,257.63,96.67,95.66,92.48,110.93
26-06-2024,Europe-North,Compute,408.17,677.44,523.28,98.21,104.64,91.84,111.11
26-06-2024,Europe-North,Storage,794.9,765.59,,98.02,,105.2,147.6
26-06-2024,Europe-North,Compute,703.23,875.42,231.01,96.86,100.9,116.11,129.87
26-06-2024,US-East,Compute,270.49,464.91,260.91,98.04,105.6,106.47,138.87
27-06-2024,Europe-North,Compute,482.31,840.9,287.46,98.15,,114.62,147.39
27-06-2024,US-East,Compute,503.92,663.19,276.92,99.64,114.92,109.06,113.57
27-06-2024,India-South,Compute,489.97,866.02,243.89,99.31,110.31,116.77,145.26
27-06-2024,US-East,Compute,521.5,469.02,303.6,99.51,92.88,108.65,140.09
27-06-2024,US-East,Storage,426.89,681.59,330.87,99.47,107.1,128.16,188.74
27-06-2024,US-East,Compute,,576.76,124.39,99.74,127.57,101.83,129.79
27-06-2024,US-East,Compute,403.91,809.14,109.45,97.03,108.31,86.86,136.73
27-06-2024,India-South,Compute,518.58,706.45,,99.25,103.62,91.7,113.33
28-06-2024,Europe-North,Compute,296.07,691.67,326.95,96.51,103.71,109.58,121.71
29-06-2024,Europe-North,Compute,554.38,925.05,245.6,98.67,113.4,113,133.53
29-06-2024,US-East,Compute,454.22,691.76,143.3,98.21,98.44,119.41,125.15
29-06-2024,India-South,Storage,621.59,654.73,248.06,99.96,118.84,123.63,121.84
29-06-2024,India-South,Storage,731.92,701.45,229.22,97.49,108.25,108.72,117.49
29-06-2024,Europe-North,Compute,806.63,727.76,377,99.84,110.5,116.73,127.98
29-06-2024,US-West,Storage,517.73,1003.92,72.03,97.25,108.98,119.46,122.63
29-06-2024,Europe-North,Storage,697.8,819.36,339.68,99.19,110.59,109.19,102.47
30-06-2024,US-East,Compute,612.85,527.54,298.41,99.07,105.61,129.54,117.95
30-06-2024,US-East,Storage,443.47,514.72,123.28,97.34,96.77,98.27,114.12
30-06-2024,Europe-North,Storage,479.51,480.68,336.18,96.54,102.39,88.13,142.88
30-06-2024,Europe-North,Storage,531.48,567.36,350.32,98.17,105.99,112.14,135.93
30-06-2024,India-South,Compute,264.72,686.8,265.93,97.13,108.91,103.63,149.17
30-06-2024,US-West,Compute,502.91,561.72,381.38,97.01,113.84,99.74,142.68
30-06-2024,India-South,Storage,594.01,518.17,198.04,99.24,101.1,112.14,126.54
30-06-2024,Europe-North,Compute,600.09,803.5,104.02,97.4,107.41,98.67,127.13
30-06-2024,India-South,Storage,465.83,553.29,424.06,98.95,108.46,90.43,173.51
30-06-2024,India-South,Compute,438.51,708.33,362.84,96.67,106.37,119.73,122
01-07-2024,US-East,Compute,,513.15,,98.99,108.22,96.19,122.65
01-07-2024,US-West,Storage,283.16,502.29,352.61,98.08,106.89,79.79,123.78
01-07-2024,Europe-North,Storage,485.53,723.13,217.68,97.15,107.38,104.31,118.08
01-07-2024,US-West,Compute,535.18,551.34,,98.79,112.51,93.97,149.35
01-07-2024,India-South,Storage,494.36,416.07,155.02,97.53,92.59,87.04,167.32
01-07-2024,US-West,Compute,612.81,474.85,,99.46,93.8,90.54,152.26
01-07-2024,Europe-North,Storage,373.75,577.89,339.14,99.23,94.87,97.04,140.9
01-07-2024,India-South,Storage,647.54,661.53,322.87,97.79,111.9,116.63,147.46
02-07-2024,India-South,Storage,315.97,325.56,141.64,99.44,100.25,86.03,126.39
02-07-2024,US-West,Compute,626.87,751.14,224.46,98.08,96.68,92.24,104.01
02-07-2024,Europe-North,Storage,774.65,447.2,328.37,99.36,103.65,111.64,135.15
02-07-2024,US-East,Storage,603.11,616.27,93.48,98.25,114.56,106.31,126.71
02-07-2024,US-East,Storage,705.87,725.11,343.07,99.95,113.57,102.2,123.21
02-07-2024,India-South,Compute,,549.06,267.1,97.33,92.36,124.51,120.66
02-07-2024,US-East,Storage,338.15,584.77,253.82,98.75,107.06,139.74,125.1
02-07-2024,US-West,Storage,584.78,643.55,139.61,98.13,109.83,90.54,113.23
02-07-2024,US-West,Compute,454.26,653.67,341.99,97.07,104.43,129.89,134.47
03-07-2024,US-West,Compute,513.62,944.69,435.57,99.11,108.46,128.13,118.14
03-07-2024,US-East,Compute,426.23,851.08,292.85,99.55,108.48,132.03,121.2
03-07-2024,India-South,Compute,626.14,473.39,255.53,96.94,126.14,140.78,116.52
03-07-2024,US-East,Compute,695.1,750.3,217.88,98.29,,97.86,149.07
03-07-2024,India-South,Storage,529.86,727.44,179.09,97.39,111.11,125.68,135.05
03-07-2024,India-South,Storage,492.94,719.23,272.25,99.2,109.34,120.86,151.9
03-07-2024,US-East,Storage,424.16,636.6,263.82,99.17,118.07,112.2,125.6
03-07-2024,India-South,Compute,711.86,540.03,332.59,98.1,102.48,88.65,129.98
03-07-2024,Europe-North,Storage,580.16,599.5,199.08,98.7,114.81,134.23,157.07
03-07-2024,Europe-North,Storage,379.42,559.95,165.41,98.27,115.05,90.58,128.3
03-07-2024,India-South,Compute,721.54,574.15,52.71,99.74,100.17,98.5,107.03
03-07-2024,India-South,Storage,352.94,643.22,63.05,99.08,100.12,108.75,110.19
03-07-2024,Europe-North,Storage,104.57,565.51,232.33,98.68,100.03,89.02,119.93
04-07-2024,US-East,Storage,742.96,634.82,313.69,96.66,94.81,121.46,134.03
04-07-2024,India-South,Storage,428.96,609.49,276.96,99.74,111.12,89.92,154.18
04-07-2024,US-East,Storage,384.88,750.71,149.47,99.1,117.16,116.9,127.58
04-07-2024,US-East,Storage,414.74,661.14,,97.93,115.43,123.08,132.03
04-07-2024,US-West,Compute,485.29,644.04,244.85,96.74,108.43,111.17,95.01
04-07-2024,India-South,Compute,477.34,568.5,287.55,97.24,106.38,129.77,119.04
04-07-2024,India-South,Compute,437.18,869.22,318.74,98.84,115.45,111.73,135.62
04-07-2024,US-West,Storage,314.89,742.84,,98.93,107.5,104.49,123.08
04-07-2024,US-East,Storage,228.17,737.66,374.05,98.7,101.34,103.26,131.92
04-07-2024,US-East,Storage,758.39,839.35,397.35,99.38,95.1,114.48,125.38
04-07-2024,India-South,Storage,512.21,664.51,,98.31,93.98,107.5,114.16
04-07-2024,US-East,Storage,497.23,707.04,270.78,97.73,103.18,92.83,119.76
05-07-2024,Europe-North,Storage,472.69,818.61,,96.89,105.97,125.31,151.16
05-07-2024,India-South,Compute,502.13,576.81,156.02,99.31,113.92,99.05,121.75
05-07-2024,US-East,Compute,416.2,523.64,359,96.63,104.43,108.37,125.66
05-07-2024,India-South,Storage,339.73,682.96,210.94,96.93,111.35,108.62,104.31
05-07-2024,India-South,Compute,575.15,627.19,214.44,98.2,90.25,105.65,131.71
05-07-2024,Europe-North,Compute,407.89,487.32,143.53,97.88,104.58,129.2,154.5
06-07-2024,India-South,Storage,698.72,779.95,294.25,96.99,119.01,100.57,138.41
06-07-2024,US-East,Storage,345.05,386.61,276.22,96.59,104.85,123.42,136.87
06-07-2024,India-South,Compute,399.26,788.92,316.81,96.79,104.43,107.49,142.83
06-07-2024,US-East,Storage,489.81,484.5,271.26,99.12,97.14,118.4,120.93
06-07-2024,India-South,Compute,580.24,504.04,277.47,99.57,98.98,122.38,110.89
06-07-2024,India-South,Compute,537.37,731.9,248.21,99.31,98.9,119.55,138.38
06-07-2024,Europe-North,Compute,333.11,674.57,213.05,99.11,107.64,108.33,152.87
06-07-2024,US-East,Compute,690.91,785.86,298.79,99.37,102.45,114.9,136.18
07-07-2024,Europe-North,Compute,,825.82,336.51,98.85,105.23,134.48,111.8
07-07-2024,India-South,Compute,318.81,544.49,300.78,99.26,102.75,119.15,127.89
07-07-2024,US-East,Compute,560.95,980.11,160.04,98.19,112.11,107.69,132.03
07-07-2024,Europe-North,Storage,305.34,574.86,435.07,98.48,115.09,118.14,125.13
07-07-2024,US-West,Compute,357.49,288.94,195.43,98.54,103.1,114.98,131.05
07-07-2024,India-South,Compute,349.52,874.04,285.34,98.16,94.13,111.3,121.87
07-07-2024,India-South,Compute,750,901.92,,99.45,101.36,112.14,120.06
07-07-2024,US-East,Compute,397.21,530.21,141.95,99.65,103.4,112.7,119.69
07-07-2024,US-West,Storage,607.03,509.36,-19.7,99.71,96.15,119.72,129.85
07-07-2024,US-East,Storage,526.24,554.26,193.6,99.88,113.95,109.1,114.23
07-07-2024,Europe-North,Compute,517.94,558.89,303.02,99.55,100.89,101.78,104.01
07-07-2024,India-South,Storage,641.64,832.04,48.91,98.16,96.05,110.61,161.07
08-07-2024,US-West,Storage,292.75,758.11,366.85,96.94,110.94,97.43,153.73
08-07-2024,US-East,Storage,570.87,790.57,368.46,97.17,98.49,130.64,144.12
08-07-2024,US-West,Compute,508.88,745.64,186.51,97.85,107.71,106.07,120.95
08-07-2024,Europe-North,Compute,658.83,679.43,458.19,99.77,102.6,89.26,131.66
08-07-2024,US-East,Storage,470.26,934.49,235.66,98.07,107.06,94.99,121.86
09-07-2024,India-South,Storage,525.43,635.69,360.28,99.16,96.7,103.9,116.15
09-07-2024,India-South,Compute,467.22,800.16,314.35,99.43,117.99,126.73,109.68
09-07-2024,US-West,Compute,551.32,814.66,183.25,98.54,99.05,102.41,136.02
09-07-2024,US-West,Storage,571.06,1064.94,304.15,99.6,106.03,91.65,148.96
09-07-2024,Europe-North,Compute,413.47,794.33,178.77,99.81,100.48,116.08,140.51
09-07-2024,India-South,Compute,361.01,859.79,396.52,97.1,99.25,100.49,116.64
09-07-2024,Europe-North,Compute,344.55,650.39,70.57,99.36,100.08,110.89,136.12
09-07-2024,US-East,Storage,624.34,897.69,353.17,98.56,115.37,104.48,131.83
09-07-2024,US-West,Compute,587.79,537.87,175.25,99.79,93.28,85.54,127.28
09-07-2024,India-South,Compute,572.67,768.94,116.15,97.16,,103.24,137.57
10-07-2024,US-East,Compute,527.13,647.4,360.72,97.05,108.66,93.51,107.55
10-07-2024,Europe-North,Storage,474.56,496.74,218.44,98.18,106.47,85.23,142.88
10-07-2024,US-East,Storage,471.12,427.6,403.08,97.77,111.03,104.7,119.93
10-07-2024,US-West,Storage,339.31,825.75,259.13,98.94,90.27,120.9,98.61
10-07-2024,US-East,Compute,416.32,465.75,372.09,99.01,101.34,104.63,147.76
10-07-2024,US-East,Storage,380.44,482.14,442.38,97.99,118.32,111.46,135.99
10-07-2024,Europe-North,Compute,463.15,817.66,317.48,97.36,99.36,142.21,141.26
10-07-2024,India-South,Storage,445.95,452.47,230.73,99.08,110.51,111.64,130.17
10-07-2024,Europe-North,Compute,392.43,558.6,,99.11,97.26,122.6,123.41
10-07-2024,US-West,Storage,375.35,598.09,297.79,98.89,88.7,112.56,122.1
11-07-2024,US-West,Compute,547.64,632.6,285.86,97.04,111.6,91.16,145.33
11-07-2024,Europe-North,Compute,442.76,584.75,,99.62,108.32,122.33,147.49
11-07-2024,Europe-North,Compute,526.66,835.69,89.36,97.89,94.9,104.54,153.47
11-07-2024,India-South,Storage,,702.71,193.23,96.83,82.49,94.71,126.98
11-07-2024,US-East,Compute,520.01,753.56,272.46,97.46,106.31,108.34,121.16
11-07-2024,US-East,Compute,381.32,775.09,106,98.31,99.8,102.46,125.95
11-07-2024,US-East,Compute,583.51,655.22,383.53,98.1,102.33,104.08,122.48
11-07-2024,US-East,Compute,556.14,623.53,157.47,99.25,99.81,96.91,158.22
11-07-2024,India-South,Storage,256.05,501.75,346.23,97.96,102.7,122.43,130.22
11-07-2024,India-South,Storage,740.83,791.21,349.28,96.71,110.74,109.3,107.69
11-07-2024,US-East,Storage,586.42,405.34,326,97.98,105.2,120.85,144.61
11-07-2024,India-South,Storage,393.62,455.61,342.02,97.28,108.78,127.35,155.76
11-07-2024,Europe-North,Compute,518,669.26,373.4,97.97,97.67,79.55,124.36
12-07-2024,India-South,Compute,474.68,329.84,227.18,98.42,106.46,115.14,136.51
12-07-2024,US-East,Storage,526.45,601.34,274.86,99.23,109.16,93.78,138.35
12-07-2024,US-West,Storage,334.15,910.1,336.74,96.84,,114.45,149.16
12-07-2024,US-West,Compute,,579.86,196.98,99.38,101.05,110.8,129.92
12-07-2024,US-East,Compute,685.79,527.27,238.56,98.82,106.29,123.84,130.06
12-07-2024,Europe-North,Compute,495.76,759.38,220.75,98.79,100.05,122.78,121.38
12-07-2024,Europe-North,Storage,613.12,630.34,328.62,99.78,114.1,100.39,92.97
12-07-2024,US-East,Compute,531.18,697.54,339.84,97.5,82.65,106.07,113.55
12-07-2024,Europe-North,Compute,508.49,766.8,366.67,99.62,84.54,93.52,122.51
12-07-2024,US-West,Storage,721.58,831.61,177.79,99.67,113.03,93.14,142.37
12-07-2024,India-South,Storage,450.62,486.1,213.79,99.07,106.74,86.52,117.4
12-07-2024,India-South,Storage,675.56,465.8,375.96,97.28,,97.18,116.53
12-07-2024,US-East,Storage,427.44,400.84,393.45,99.16,98.96,89.36,139.13
13-07-2024,US-East,Compute,596.69,1003.85,168.47,98.94,105.54,107.02,153.68
13-07-2024,US-West,Compute,430.99,750.22,366.31,99.47,100.22,132.43,137.82
13-07-2024,Europe-North,Storage,550.04,522.28,369.05,98.42,,93.07,120.79
13-07-2024,India-South,Compute,332.24,690.86,233.89,97.27,104.07,116.38,121.14
13-07-2024,US-East,Storage,441.92,645.82,286.11,97.65,,91.68,165.93
13-07-2024,US-West,Compute,758.05,677.2,258.7,96.86,109.4,107.86,121.72
13-07-2024,US-East,Storage,289.84,671.29,248.01,97.91,,111.85,131.38
13-07-2024,Europe-North,Compute,690.88,884.76,193.44,97.77,99.42,98.92,146.57
13-07-2024,US-East,Compute,493.93,675.08,102.93,97.91,113.19,110.64,102.92
14-07-2024,US-West,Storage,792.68,187.16,334.68,96.55,97.72,116.64,117.44
14-07-2024,US-West,Compute,713.36,534.37,98.21,98.2,118.53,91.32,135.35
14-07-2024,Europe-North,Compute,479.77,699.07,259.07,97.98,110.99,116.35,138.14
14-07-2024,India-South,Compute,,542.5,422.33,99.14,113.48,108.04,138.09
14-07-2024,Europe-North,Storage,508.76,578.91,140.91,98.95,110.74,111.1,135.24
14-07-2024,US-East,Compute,586.93,672.39,301.41,99.4,92.39,104.17,144.58
14-07-2024,US-West,Compute,756.9,851.4,193.15,98.76,113.29,110.76,143.13
14-07-2024,US-West,Storage,728.61,590.04,339.29,98.79,96.47,114.5,142.12
14-07-2024,Europe-North,Compute,692.64,803.57,234.62,97.41,91.53,115.88,119.95
14-07-2024,US-East,Storage,360.7,611.11,357.42,98.93,112.56,80.85,102.4
15-07-2024,US-West,Compute,627.67,534.41,322.87,98.72,109.08,111.38,127.03
15-07-2024,US-West,Storage,588.13,478.25,152.28,96.83,106.16,119.77,130.81
15-07-2024,US-West,Compute,465.91,735.82,279.78,97.61,92.9,116.03,113.88
15-07-2024,India-South,Compute,541.09,888.92,331.34,97.26,104.13,86.44,135.89
15-07-2024,US-East,Storage,403.59,669.44,107.86,99.49,111,89.85,140.09
15-07-2024,US-West,Compute,682.88,866.76,141.47,98.64,,121.05,129.05
15-07-2024,India-South,Storage,696.76,764.65,229.85,99.59,102.14,109.56,128.01
16-07-2024,US-West,Compute,,997.83,347.09,98.7,101.08,107.05,139.43
16-07-2024,India-South,Storage,242.28,461.01,133.68,99.54,116.19,101.67,114.01
16-07-2024,India-South,Storage,383.51,689.06,382.11,98.68,111.57,103.85,119.83
16-07-2024,Europe-North,Compute,448.08,855.57,248.36,96.85,111.65,140.08,139.72
16-07-2024,US-West,Compute,357.3,765.63,292.64,98.35,118.01,85.57,110.3
16-07-2024,US-East,Compute,792.44,861.2,529.45,97.73,98.63,137.83,119.38
16-07-2024,Europe-North,Compute,603.09,819.13,304.2,99.11,91.29,114.26,140.67
16-07-2024,US-West,Storage,409.96,735.75,242.7,99.38,108.58,110.16,148.24
16-07-2024,Europe-North,Storage,616.14,924.09,274.45,98.57,123.42,142.71,132.78
16-07-2024,India-South,Storage,401.22,714.63,195.28,98.31,111.31,113.79,115.97
16-07-2024,US-West,Storage,467.19,755.38,193.34,99.62,104.16,115.53,129.98
16-07-2024,Europe-North,Storage,583.27,1064.9,317.38,99.13,94.24,111.36,119.51
17-07-2024,India-South,Storage,409.19,696.96,178.27,99.24,101.62,111.95,128.23
17-07-2024,Europe-North,Compute,387.95,798.66,98.42,96.67,106.03,101.52,126.77
17-07-2024,US-East,Storage,714.26,734.3,380.24,97.24,95,129.23,161.82
17-07-2024,US-East,Storage,371.41,559.62,256.29,97.67,100.13,96.72,151.1
17-07-2024,Europe-North,Compute,611.66,635.19,398.61,99.79,108.91,113.17,156.25
17-07-2024,India-South,Storage,655.26,563.41,391.81,97.84,101.57,101.92,127.7
17-07-2024,US-East,Compute,313.51,930.37,215.99,96.62,,102.38,173.23
17-07-2024,US-West,Storage,628.31,766.72,432.14,97.57,106.2,132.73,134.8
17-07-2024,Europe-North,Compute,439.53,764.41,336.2,96.7,115.66,116.41,104.07
17-07-2024,US-West,Storage,548.96,619.46,117.17,97.35,109.76,100.33,118.55
18-07-2024,US-West,Storage,441.78,663.74,250.71,97.05,97.02,100.86,143.01
18-07-2024,US-East,Compute,471.47,774.75,149.44,99.04,96.99,106.39,148.68
18-07-2024,US-West,Storage,576.96,694.12,336.16,97.91,107.82,111.14,139.06
18-07-2024,India-South,Compute,740.98,672.08,306.85,99.82,110.3,109.39,106.27
18-07-2024,Europe-North,Storage,480.89,419.15,,98.32,99.53,112.77,130.15
18-07-2024,Europe-North,Storage,,432.42,385.59,96.9,101.63,114.52,142.5
18-07-2024,US-East,Storage,412.87,546.54,197.97,99.99,120.04,111.3,100.61
19-07-2024,US-West,Compute,640.57,659.18,157.97,99.65,90.3,104.85,110.1
19-07-2024,India-South,Compute,548.71,637.47,212.72,97.11,118.01,99.74,130.85
19-07-2024,US-East,Compute,,725.79,303.61,97.2,107.15,125.07,128.94
19-07-2024,India-South,Storage,420.43,503.5,358.53,98.92,104.47,122.82,107.34
19-07-2024,US-East,Storage,,410.19,276.53,96.79,100.33,135.65,130.08
19-07-2024,US-West,Storage,764.5,601.92,298.08,99.3,109.01,109.48,134.13
19-07-2024,India-South,Storage,408.67,840.24,293.39,99.9,94.87,115.67,130.21
19-07-2024,US-West,Compute,499.76,916.36,367.95,98.18,94.54,129.83,144.88
19-07-2024,Europe-North,Storage,,775.45,375.96,97.15,113.8,89.16,135.71
19-07-2024,US-West,Storage,653.25,781.32,266.49,98.51,100.44,117.31,127.66
19-07-2024,India-South,Compute,570.47,810.96,327.95,99.12,105.05,120.04,111.52
20-07-2024,US-East,Storage,631.67,727.55,74.87,99.59,113.58,127,133.39
20-07-2024,India-South,Storage,504.25,877.98,244.01,99.8,94.67,107.41,137.96
20-07-2024,US-East,Storage,569.96,682.62,252.05,98.96,103.05,120.43,104.37
20-07-2024,US-East,Storage,589.16,387.4,259.91,98.8,103.44,106.22,125.97
20-07-2024,US-East,Storage,644.1,418.1,317.48,99.84,102.43,110.12,131.88
20-07-2024,Europe-North,Compute,703.23,768.5,176.79,96.9,103.34,132.98,154.47
20-07-2024,India-South,Compute,187.35,565.8,169.32,99.26,114.03,94.84,107.94
20-07-2024,Europe-North,Compute,719.28,763.84,177.78,98.46,108.27,130.07,153.77
20-07-2024,India-South,Storage,469.74,462.59,129.85,98.9,97.49,126.11,136.67
20-07-2024,India-South,Compute,667.51,857.56,,99.88,100.64,86.64,140.81
21-07-2024,US-East,Compute,508.74,564.82,182.02,99.06,99.99,106.6,139.89
21-07-2024,India-South,Storage,439.98,461.36,343.73,98,104.91,107.17,119.66
21-07-2024,India-South,Storage,553.51,672.7,189.75,99.72,95.15,120.36,154.09
21-07-2024,US-East,Storage,301.79,790.03,290.54,99.66,96.13,131.38,138.79
21-07-2024,US-East,Storage,585.83,504.46,118.31,99.92,108.99,114.32,120.82
21-07-2024,India-South,Storage,444.41,542.9,289.04,97.38,100.27,136.16,115.07
22-07-2024,Europe-North,Storage,139.02,398.18,183.45,97.64,119.19,129.24,107.83
22-07-2024,Europe-North,Compute,660.67,698.03,320.66,97.58,109.27,93.31,102.46
22-07-2024,US-East,Compute,558,682.13,265.6,97.05,113.3,121.46,151.24
22-07-2024,US-East,Storage,408.72,497.39,140.42,98.11,108.93,92.9,136.17
22-07-2024,US-West,Compute,342.13,320.8,305.65,97.89,107.15,114.38,147.56
22-07-2024,US-East,Compute,646.11,650.32,193.2,99.81,104.09,138.75,120.73
22-07-2024,India-South,Compute,475.38,575.82,312.84,98.74,112.06,116.67,104.08
23-07-2024,US-East,Storage,428.19,376.96,222.27,98.43,107.18,125.8,126.25
23-07-2024,India-South,Compute,558.33,548.97,186.52,99.74,104.79,112.11,127.57
23-07-2024,Europe-North,Storage,427.25,729.86,104.79,97.93,113.16,108.26,111.88
23-07-2024,Europe-North,Compute,438.84,432.42,,97.5,93.12,126.35,148.64
23-07-2024,US-West,Compute,549.34,661.63,277.09,98.4,107.66,102.38,152.17
23-07-2024,Europe-North,Storage,768.55,721.71,216.16,97.43,103.52,115.68,120.61
